sample_id	sample_present	seq_lab_id	genome_fraction_20x	enough_coverage	freyja_demix_status	freyja_num_variants	freyja_num_unique_freqs	sample_status
20230711NY033029939A	ok	suny_upstate	5.685048322908e-4	no	NA	NA	NA	low_coverage
20230525NY069023531A	ok	u_of_rochester	0.8675383740761796	yes	ok	22	18	ok
20230524NY087026051A	ok	nymc	0.7697555429221148	yes	solver_warning	29	25	ok
20230326NY119026719A	ok	nymc	0.930742734842658	yes	solver_warning	26	23	ok
20230412NY079031356A	ok	nymc	0.8862321506203391	yes	ok	45	43	ok
20230321NY045025984B	ok	suny_upstate	0.9380998562017188	yes	ok	53	50	ok
20230525NY105024520A	ok	nymc	0.0012038925860282	no	NA	NA	NA	low_coverage
20230308NY107029262A	ok	u_of_rochester	0.976156238504498	yes	ok	55	54	ok
20230524NY071026522A	ok	nymc	0.3879209443868507	no	NA	NA	NA	low_coverage
20230829NY103021750A	ok	wadsworth	0.2372337223689929	no	NA	NA	NA	low_coverage
20230228NY065030864A	ok	wadsworth	0.8271410895227903	yes	solver_warning	24	24	ok
20230305NY067027596A	ok	suny_upstate	0	no	NA	NA	NA	low_coverage
20230108NY067027596A	ok	suny_upstate	0.8262381700832693	yes	solver_warning	21	20	ok
20230622NY071031518A	ok	nymc	6.6882921446e-4	no	NA	NA	NA	low_coverage
20230828NY065025780B	ok	wadsworth	0	no	NA	NA	NA	low_coverage
20230502NY103065358A	ok	wadsworth	0.9643514028692772	yes	ok	58	56	ok
20230831NY071023680A	ok	nymc	0.9724107949035212	yes	ok	61	61	ok
20230209NY071031518A	ok	nymc	0.9718088486105072	yes	ok	42	40	ok
20230518NY105024520A	ok	nymc	0.4503227100959769	no	NA	NA	NA	low_coverage
20230815NY051030635A	ok	u_of_rochester	0.0023074607898874	no	NA	NA	NA	low_coverage
20230301NY091028240A	ok	wadsworth	0.9574290204996154	yes	ok	41	41	ok
20230823NY071026522A	ok	nymc	0.7192254957696552	yes	solver_warning	17	15	ok
20230214NY103206644A	ok	wadsworth	0.9404073169916062	yes	ok	48	46	ok
20230619NY067027081A	ok	suny_upstate	0	no	NA	NA	NA	low_coverage
20230425NY103065358A	ok	wadsworth	0.9284687155134936	yes	ok	17	17	ok
20230612NY059026859A	ok	wadsworth	0.7423335451292513	yes	solver_warning	15	15	ok
20230717NY103020061A	ok	wadsworth	0.9658897100625355	yes	ok	34	34	ok
20230906NY119026689A	ok	nymc	0	no	NA	NA	NA	low_coverage
20230822NY053029807A	ok	suny_upstate	0.3047185901080159	no	NA	NA	NA	low_coverage
20230705NY119026719A	ok	nymc	0.968364378156038	yes	ok	67	67	ok
20230330NY101023906A	ok	u_of_rochester	0.9724107949035212	yes	ok	44	41	ok
20230711NY105030074A	ok	nymc	0.9377320001337658	yes	ok	34	33	ok
20230124NY071026328A	ok	wadsworth	0.9711065779353244	yes	ok	108	108	ok
20230403NY087031895A	ok	nymc	0.588001203892586	yes	solver_error	14	9	freyja_demix_error
20230706NY071023680A	ok	nymc	0.0011035682038593	no	NA	NA	NA	low_coverage
20230215NY001022225A	ok	wadsworth	0.5503461191184831	yes	solver_warning	45	27	ok
20230709NY119026689A	ok	nymc	0.9652208808480756	yes	ok	85	82	ok
20230816NY031036706A	ok	suny_upstate	0.2503762164331338	no	NA	NA	NA	low_coverage
20230314NY073028401A	ok	suny_buffalo	0.0082600407985823	no	NA	NA	NA	low_coverage
20230427NY051032328A	ok	u_of_rochester	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230328NY029026395C	ok	suny_buffalo	0.9755208507507608	yes	ok	79	74	ok
20230829NY103079324A	ok	wadsworth	0.2076045881684112	no	NA	NA	NA	low_coverage
20230726NY059026450A	ok	wadsworth	0.4630304651707186	no	NA	NA	NA	low_coverage
20230322NY103020061A	ok	wadsworth	0.0131759355248638	no	NA	NA	NA	low_coverage
20230301NY095024201A	ok	wadsworth	0.8590776845132595	yes	ok	28	26	ok
20230720NY101021431A	ok	suny_buffalo	0.1407885496438483	no	NA	NA	NA	low_coverage
20230703NY019026018A	ok	suny_upstate	0	no	NA	NA	NA	low_coverage
20230817NY099033308A	ok	u_of_rochester	0.932749222486038	yes	ok	8	8	ok
20230525NY071026522A	ok	nymc	0.8774370464501889	yes	solver_warning	15	13	ok
20230705NY089029831A	ok	suny_upstate	0.3472561281476776	no	NA	NA	NA	low_coverage
20230817NY097271942A	ok	suny_buffalo	2.842170943040401e-16	no	NA	NA	NA	low_coverage
20230622NY051032328A	ok	u_of_rochester	0.931779420125071	yes	ok	24	21	ok
20230118NY087028533A	ok	nymc	0.9715413169247232	yes	ok	117	117	ok
20230531NY107029262A	ok	u_of_rochester	2.842170943040401e-16	no	NA	NA	NA	low_coverage
20230110NY065030864A	ok	wadsworth	0.9809383673878876	yes	ok	82	82	ok
20230420NY097271942A	ok	u_of_rochester	0.1554359094405241	no	NA	NA	NA	low_coverage
20230222NY001022225A	ok	wadsworth	0.9532822793699628	yes	ok	58	55	ok
20230202NY101023906A	ok	u_of_rochester	0.2064341370431061	no	NA	NA	NA	low_coverage
20230802NY059026450A	ok	wadsworth	0.6239173327090927	yes	solver_warning	17	15	ok
20230215NY049020125A	ok	wadsworth	0.8494465438250343	yes	solver_warning	40	34	ok
20230727NY099033308A	ok	u_of_rochester	0.9514764404909208	yes	ok	39	38	ok
20230511NY065025780B	ok	wadsworth	0.1450356151556698	no	NA	NA	NA	low_coverage
20230501NY065025780C	ok	wadsworth	0.2398755977661104	no	NA	NA	NA	low_coverage
20230601NY071027901A	ok	nymc	0.9629468615189112	yes	ok	67	64	ok
20230620NY111029351A	ok	nymc	0.5842892017523327	yes	solver_warning	21	15	ok
20230207NY011021903A	ok	u_of_rochester	0.9736146874895496	yes	ok	95	91	ok
20230330NY059026620A	ok	wadsworth	0.9676955489415778	yes	ok	71	71	ok
20230502NY103079324A	ok	wadsworth	0.9652208808480756	yes	ok	60	60	ok
20230118NY087026051A	ok	nymc	0.9776611042370332	yes	ok	83	83	ok
20230313NY059026859A	ok	wadsworth	0.9647527003979532	yes	ok	57	54	ok
20230518NY057020290A	ok	wadsworth	0	no	NA	NA	NA	low_coverage
20230301NY107029262A	ok	u_of_rochester	0.9747182556934088	yes	ok	67	64	ok
20230216NY039020389A	ok	wadsworth	0.4492860248135639	no	NA	NA	NA	low_coverage
20230905NY007027669A	ok	u_of_rochester	0.95492091094539	yes	ok	72	67	ok
20230420NY089031194A	ok	suny_upstate	0.1965354646690966	no	NA	NA	NA	low_coverage
20230104NY123029726A	ok	u_of_rochester	0.977025716483296	yes	ok	42	42	ok
20230628NY033029939A	ok	suny_upstate	0.9185031602180384	yes	ok	13	13	ok
20230306NY055028231A	ok	u_of_rochester	0.962445239608066	yes	ok	31	30	ok
20230706NY071026328A	ok	nymc	0.0011035682038591	no	NA	NA	NA	low_coverage
20230228NY029028410A	ok	suny_buffalo	0.976825067718958	yes	ok	78	78	ok
20230524NY109026638A	ok	u_of_rochester	0	no	NA	NA	NA	low_coverage
20230703NY023027561A	ok	suny_upstate	0.4237701902819115	no	NA	NA	NA	low_coverage
20230831NY059026999A	ok	wadsworth	0.9682306123131458	yes	ok	45	45	ok
20230814NY065025780C	ok	wadsworth	0.7645721165100491	yes	solver_warning	16	16	ok
20230130NY031021733A	ok	wadsworth	0.9497374845333244	yes	ok	64	64	ok
20230906NY091028240A	ok	wadsworth	0.9559575962278032	yes	ok	56	56	ok
20230808NY071023680A	ok	nymc	0.9485335919472964	yes	ok	23	22	ok
20230117NY031022187A	ok	wadsworth	0.0014714242718122	no	NA	NA	NA	low_coverage
20230517NY123029726A	ok	u_of_rochester	0.0356820385914457	no	NA	NA	NA	low_coverage
20230820NY119026701A	ok	nymc	0.946393338461024	yes	ok	69	66	ok
20230213NY001026867A	ok	wadsworth	0.961308229943484	yes	ok	62	60	ok
20230319NY067027618A	ok	suny_upstate	0.9188041333645454	yes	ok	53	49	ok
20230612NY089020117A	ok	suny_upstate	0.1557368825870311	no	NA	NA	NA	low_coverage
20230906NY079031356A	ok	nymc	0.9658897100625355	yes	ok	47	46	ok
20230118NY083087971A	ok	wadsworth	0.9716416413068923	yes	ok	120	119	ok
20230308NY017021423A	ok	suny_upstate	0.9267297595558972	yes	ok	34	30	ok
20230201NY119026701A	ok	nymc	0.265558639601378	no	NA	NA	NA	low_coverage
20230720NY057020290A	ok	wadsworth	0.1210915292779985	no	NA	NA	NA	low_coverage
20230816NY119026689A	ok	nymc	0.9710396950138782	yes	ok	76	76	ok
20230201NY105022454A	ok	wadsworth	0.8687757081229308	yes	ok	41	36	ok
20230419NY109026638A	ok	u_of_rochester	0.3633749122161657	no	NA	NA	NA	low_coverage
20230420NY051032328A	ok	u_of_rochester	0.9208775039293716	yes	ok	21	21	ok
20230727NY063027979A	ok	suny_buffalo	0.7318663679229509	yes	solver_warning	30	26	ok
20230404NY007024414B	ok	suny_upstate	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230705NY065036790A	ok	wadsworth	0.8448316222452597	yes	ok	4	4	ok
20230612NY027026255A	ok	nymc	0.9647527003979532	yes	ok	68	66	ok
20230706NY065025780B	ok	wadsworth	0.9405076413737752	yes	ok	38	37	ok
20230815NY089029831A	ok	suny_upstate	0.9601712202789018	yes	ok	43	43	ok
20230308NY059026859A	ok	wadsworth	0.9573955790388924	yes	ok	100	99	ok
20230712NY025029271A	ok	u_of_rochester	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230103NY011021903A	ok	suny_upstate	0.0036116777580843	no	NA	NA	NA	low_coverage
20230731NY113029050A	ok	wadsworth	0.9202755576363576	yes	ok	29	27	ok
20230625NY055028339A	ok	u_of_rochester	0.3386616727418653	no	NA	NA	NA	low_coverage
20230321NY117029475A	ok	u_of_rochester	0.1275457311975384	no	NA	NA	NA	low_coverage
20230124NY001025739A	ok	wadsworth	0.9728789753536436	yes	ok	98	97	ok
20230821NY027026255A	ok	nymc	0.9715747583854464	yes	ok	60	60	ok
20230718NY059026841A	ok	wadsworth	0.7765776009096078	yes	solver_warning	26	26	ok
20230713NY069023531A	ok	u_of_rochester	0.8665351302544895	yes	ok	27	26	ok
20230129NY067030571A	ok	suny_upstate	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230517NY071026522A	ok	nymc	0.0021736949469953	no	NA	NA	NA	low_coverage
20230104NY105022454A	ok	wadsworth	0.9648195833193992	yes	ok	44	43	ok
20230208NY059026450A	ok	wadsworth	0	no	NA	NA	NA	low_coverage
20230824NY009027162A	ok	suny_buffalo	0.9300739056281978	yes	ok	48	43	ok
20230621NY109020958A	ok	u_of_rochester	0.8581078821522924	yes	ok	6	6	ok
20230322NY089020117A	ok	wadsworth	0.9043908637929304	yes	ok	33	30	ok
20230706NY029022136A	ok	suny_buffalo	0.8158378757984148	yes	solver_warning	14	9	ok
20230706NY073021873A	ok	u_of_rochester	0.0110691234993149	no	NA	NA	NA	low_coverage
20230301NY031021733A	ok	wadsworth	0.9793331772731833	yes	ok	80	80	ok
20230606NY103104809A	ok	wadsworth	0.5870982844530649	yes	solver_warning	7	6	ok
20230418NY029028410A	ok	suny_buffalo	0.9664582148948264	yes	ok	62	62	ok
20230307NY007024414C	ok	suny_upstate	5.685048322914e-4	no	NA	NA	NA	low_coverage
20230418NY065030864A	ok	suny_upstate	0.4185198809484	no	NA	NA	NA	low_coverage
20230108NY067027723A	ok	suny_upstate	0.5611142694712905	yes	solver_warning	16	15	ok
20230601NY007024414C	ok	suny_upstate	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230817NY051032328A	ok	u_of_rochester	0.5620171889108118	yes	solver_warning	28	22	ok
20230320NY043036528A	ok	wadsworth	0.0147142427181216	no	NA	NA	NA	low_coverage
20230116NY059026859A	ok	wadsworth	0.9866234157107984	yes	ok	116	115	ok
20230606NY031022187A	ok	wadsworth	0	no	NA	NA	NA	low_coverage
20230118NY015036986A	ok	wadsworth	0.94034043407016	yes	ok	54	53	ok
20230214NY073021873A	ok	suny_buffalo	0.1269103434438014	no	NA	NA	NA	low_coverage
20230320NY059026859A	ok	wadsworth	0.0269872588034647	no	NA	NA	NA	low_coverage
20230727NY055021610A	ok	u_of_rochester	0.9262615791057752	yes	ok	38	38	ok
20230516NY101021431A	ok	u_of_rochester	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230530NY089031194A	ok	wadsworth	0.8682072032906397	yes	solver_warning	12	10	ok
20230531NY075026301A	ok	suny_upstate	0	no	NA	NA	NA	low_coverage
20230522NY087031895A	ok	nymc	0.7178209544192891	yes	ok	66	61	ok
20230607NY007027669A	ok	suny_upstate	0.085576697990168	no	NA	NA	NA	low_coverage
20230406NY115183695A	ok	u_of_rochester	0.9708056047888172	yes	ok	47	46	ok
20230809NY103020061A	ok	wadsworth	0.15928167742367	no	NA	NA	NA	low_coverage
20230905NY053021539A	ok	suny_upstate	0.9540848744273148	yes	ok	39	39	ok
20230118NY055028231A	ok	u_of_rochester	0.8120589907367153	yes	ok	130	121	ok
20230223NY077031151A	ok	wadsworth	0.0012038925860282	no	NA	NA	NA	low_coverage
20230720NY103021750A	ok	wadsworth	0.0499615423201684	no	NA	NA	NA	low_coverage
20230726NY075029106A	ok	suny_upstate	0.7717620305654951	yes	solver_warning	8	8	ok
20230502NY037030546A	ok	suny_buffalo	0.0048824532655588	no	NA	NA	NA	low_coverage
20230510NY075029106A	ok	suny_upstate	0.4487175199812728	no	NA	NA	NA	low_coverage
20230301NY019026018A	ok	wadsworth	0.9122830485235596	yes	solver_warning	22	20	ok
20230209NY057020290A	ok	wadsworth	0.1326622746881587	no	NA	NA	NA	low_coverage
20230221NY117029475A	ok	u_of_rochester	0.9887636691970704	yes	ok	70	70	ok
20230620NY059026859A	ok	wadsworth	0.7870113366551851	yes	solver_warning	26	22	ok
20230822NY069025968A	ok	u_of_rochester	0.8945590743403672	yes	ok	28	25	ok
20230711NY083087971A	ok	wadsworth	0.5790054509580977	yes	solver_warning	10	8	ok
20230613NY087022748A	ok	nymc	0.8804802193759823	yes	solver_warning	27	25	ok
20230214NY029028410A	ok	suny_buffalo	0.9724442363642444	yes	ok	82	81	ok
20230205NY067027723A	ok	u_of_rochester	5.685048322912e-4	no	NA	NA	NA	low_coverage
20230321NY037030546A	ok	suny_buffalo	0.0012038925860278	no	NA	NA	NA	low_coverage
20230905NY121021504A	ok	u_of_rochester	0.9596027154466108	yes	ok	21	20	ok
20230117NY045025984A	ok	suny_upstate	0.5522522823796944	yes	solver_warning	20	17	ok
20230409NY119108324A	ok	nymc	0.55031267765776	yes	solver_warning	14	9	ok
20230817NY007024414C	ok	u_of_rochester	0.9657559442196436	yes	ok	57	55	ok
20230823NY111030082A	ok	nymc	0.0036451192188074	no	NA	NA	NA	low_coverage
20230419NY059026859A	ok	wadsworth	0.3087984483162226	no	NA	NA	NA	low_coverage
20230611NY113029050A	ok	wadsworth	0.1129986957830317	no	NA	NA	NA	low_coverage
20230706NY109020958A	ok	u_of_rochester	0.0130756111426947	no	NA	NA	NA	low_coverage
20230124NY101021431A	ok	u_of_rochester	0.96916697321339	yes	ok	76	73	ok
20230405NY071026522A	ok	nymc	0.9292378691101228	yes	ok	33	32	ok
20230525NY007024414B	ok	suny_upstate	0.8907133063572218	yes	solver_warning	28	27	ok
20230601NY023027561A	ok	suny_upstate	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230906NY103080683A	ok	wadsworth	0.930943383606996	yes	ok	7	7	ok
20230810NY069023531A	ok	u_of_rochester	0.9267632010166204	yes	ok	44	44	ok
20230302NY065025780C	ok	wadsworth	0.9789653212052302	yes	ok	54	54	ok
20230905NY051030635A	ok	u_of_rochester	0.9702036584958031	yes	ok	32	32	ok
20230504NY101023906A	ok	u_of_rochester	5.350633715683e-4	no	NA	NA	NA	low_coverage
20230329NY017021423A	ok	suny_upstate	0.0473196669230509	no	NA	NA	NA	low_coverage
20230524NY075029106A	ok	suny_upstate	0.9656890612981976	yes	ok	31	29	ok
20230111NY111030082A	ok	wadsworth	0.8742601076815035	yes	solver_warning	10	9	ok
20230614NY017021423A	ok	u_of_rochester	0.2939838812159314	no	NA	NA	NA	low_coverage
20230712NY109020958A	ok	u_of_rochester	0.556265257666455	yes	solver_warning	6	6	ok
20230221NY001025739A	ok	wadsworth	0.9863558840250144	yes	ok	85	84	ok
20230822NY031022187A	ok	suny_upstate	0.9724442363642444	yes	ok	65	63	ok
20230523NY007024414B	ok	suny_upstate	0.8798448316222452	yes	ok	33	30	ok
20230518NY059021822A	ok	wadsworth	6.688292144605e-4	no	NA	NA	NA	low_coverage
20230606NY101021431A	ok	u_of_rochester	0.5409156271945961	yes	solver_error	18	10	freyja_demix_error
20230821NY019026018A	ok	suny_upstate	0.938768685416179	yes	ok	46	45	ok
20230802NY109026638A	ok	u_of_rochester	0.9550881182490052	yes	ok	31	31	ok
20230515NY087031895A	ok	nymc	0.8930207671471089	yes	solver_warning	18	17	ok
20230727NY007024414B	ok	u_of_rochester	0.8481423268568372	yes	ok	15	15	ok
20230215NY119100803A	ok	nymc	0.130154165133933	no	NA	NA	NA	low_coverage
20230814NY065030864A	ok	wadsworth	0.557569474634652	yes	solver_warning	18	16	ok
20230713NY035026042A	ok	wadsworth	0	no	NA	NA	NA	low_coverage
20230412NY091028240A	ok	u_of_rochester	0.9334849346219444	yes	ok	56	52	ok
20230208NY105022454A	ok	nymc	0.4622947530348127	no	NA	NA	NA	low_coverage
20230523NY101023906A	ok	u_of_rochester	5.35063371568e-4	no	NA	NA	NA	low_coverage
20230601NY103079324A	ok	wadsworth	0.9446209410427048	yes	ok	22	19	ok
20230718NY029095401A	ok	suny_buffalo	0.9219476306725076	yes	ok	30	29	ok
20230725NY001025739A	ok	wadsworth	0.89292044276494	yes	ok	39	38	ok
20230620NY103206644A	ok	wadsworth	0.2852556599672273	no	NA	NA	NA	low_coverage
20230705NY019022195A	ok	suny_upstate	0.006688292144601	no	NA	NA	NA	low_coverage
20230307NY029026395C	ok	suny_buffalo	0.9736146874895496	yes	ok	81	80	ok
20230404NY037030546A	ok	suny_buffalo	0.0084941310236428	no	NA	NA	NA	low_coverage
20230808NY011021903A	ok	suny_upstate	0.924121325619503	yes	ok	34	32	ok
20230503NY049020125A	ok	suny_upstate	0.0223054543022436	no	NA	NA	NA	low_coverage
20230822NY089236586A	ok	suny_upstate	0.3498645620840719	no	NA	NA	NA	low_coverage
20230530NY111029351A	ok	nymc	0.9176671236999632	yes	solver_warning	47	45	ok
20230131NY111029351A	ok	wadsworth	0.0180249473296994	no	NA	NA	NA	low_coverage
20230523NY029022543A	ok	suny_buffalo	0.983145503795606	yes	ok	63	63	ok
20230514NY067027723A	ok	suny_upstate	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230816NY075029114A	ok	suny_upstate	0.6738788750292614	yes	solver_warning	27	22	ok
20230221NY001026867A	ok	wadsworth	0.9353242149617096	yes	ok	78	73	ok
20230207NY021022039A	ok	wadsworth	0	no	NA	NA	NA	low_coverage
20230808NY075029106A	ok	suny_upstate	0.9715413169247232	yes	ok	48	48	ok
20230418NY051024384A	ok	u_of_rochester	0.2646557201618569	no	NA	NA	NA	low_coverage
20230712NY017021423A	ok	u_of_rochester	0.5359997324683143	yes	solver_warning	5	4	ok
20230223NY035026042A	ok	wadsworth	0	no	NA	NA	NA	low_coverage
20230405NY119026786A	ok	nymc	0.8273751797478514	yes	ok	26	22	ok
20230601NY077031151A	ok	wadsworth	0.9530816306056248	yes	ok	59	57	ok
20230621NY087026051A	ok	nymc	0.8914155770324048	yes	solver_warning	18	18	ok
20230530NY121021504A	ok	u_of_rochester	0.0199311105909104	no	NA	NA	NA	low_coverage
20230711NY117029475A	ok	u_of_rochester	0.2354278834899507	no	NA	NA	NA	low_coverage
20230306NY089020117A	ok	wadsworth	0.9477644383506671	yes	ok	45	43	ok
20230313NY091028240A	ok	wadsworth	0	no	NA	NA	NA	low_coverage
20230411NY007027669A	ok	suny_upstate	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230530NY071026328A	ok	nymc	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230607NY015035742A	ok	u_of_rochester	0.7005651606862188	yes	solver_warning	20	15	ok
20230814NY035026042A	ok	wadsworth	0.7781827910243119	yes	solver_warning	16	13	ok
20230629NY089236586A	ok	suny_upstate	0.0104002942848543	no	NA	NA	NA	low_coverage
20230330NY023027561A	ok	suny_upstate	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230328NY103080683A	ok	wadsworth	0.3526736447848043	no	NA	NA	NA	low_coverage
20230607NY049020125A	ok	suny_upstate	0.0013376584289198	no	NA	NA	NA	low_coverage
20230308NY119026719A	ok	nymc	0.9578972009497376	yes	ok	73	69	ok
20230718NY083087971A	ok	wadsworth	0.8059392034244055	yes	solver_warning	17	16	ok
20230713NY057020290A	ok	wadsworth	0.0931344681135671	no	NA	NA	NA	low_coverage
20230830NY119026719A	ok	nymc	0.8889409089389025	yes	ok	34	34	ok
20230809NY045025984A	ok	suny_upstate	0.8153696953482928	yes	solver_warning	24	21	ok
20230307NY029095401A	ok	suny_buffalo	0.9815068722201784	yes	ok	70	69	ok
20230801NY099022365A	ok	u_of_rochester	0.87021369093402	yes	ok	27	25	ok
20230814NY029095401A	ok	suny_buffalo	0.9253921011269772	yes	solver_warning	33	31	ok
20230627NY029022543A	ok	suny_buffalo	0.2631508544293215	no	NA	NA	NA	low_coverage
20230207NY119026786A	ok	nymc	0.907902217168846	yes	solver_warning	30	28	ok
20230606NY053021539A	ok	suny_upstate	0.4578470387586529	no	NA	NA	NA	low_coverage
20230103NY093020516A	ok	wadsworth	0.9495368357689864	yes	ok	105	103	ok
20230822NY109026638A	ok	u_of_rochester	0.9632812761261412	yes	ok	91	91	ok
20230521NY119026701A	ok	nymc	0.0203324081195867	no	NA	NA	NA	low_coverage
20230720NY077031151A	ok	wadsworth	0.8768685416178978	yes	ok	34	34	ok
20230718NY029022543A	ok	suny_buffalo	0.9139551215597098	yes	ok	36	36	ok
20230705NY107029262A	ok	u_of_rochester	0.953616693977193	yes	ok	37	37	ok
20230605NY065025780C	ok	wadsworth	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230717NY063027979A	ok	suny_buffalo	0.1163762833160552	no	NA	NA	NA	low_coverage
20230705NY105030074A	ok	nymc	0.9454235361000568	yes	ok	12	12	ok
20230604NY067027596A	ok	suny_upstate	5.016219108449e-4	no	NA	NA	NA	low_coverage
20230713NY065025780C	ok	wadsworth	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230705NY103080683A	ok	wadsworth	0.2866936427783165	no	NA	NA	NA	low_coverage
20230328NY029022543A	ok	suny_buffalo	0.8528241313580577	yes	solver_warning	32	28	ok
20230427NY059026841A	ok	wadsworth	0.9663244490519344	yes	ok	73	71	ok
20230406NY097271942A	ok	u_of_rochester	0.5087115005183427	yes	solver_warning	4	4	ok
20230622NY045025984A	ok	suny_upstate	0.9048590442430526	yes	solver_warning	21	21	ok
20230312NY119100803A	ok	nymc	0.1867705581379795	no	NA	NA	NA	low_coverage
20230816NY089020117A	ok	suny_upstate	0.8528575728187807	yes	ok	11	9	ok
20230803NY059026778A	ok	wadsworth	0.9362940173226768	yes	ok	59	59	ok
20230802NY095024201A	ok	wadsworth	0	no	NA	NA	NA	low_coverage
20230524NY043036528A	ok	wadsworth	0.8025950573521052	yes	solver_warning	10	9	ok
20230806NY119026719A	ok	nymc	0.9139551215597098	yes	ok	41	40	ok
20230223NY001025739A	ok	wadsworth	0.9690666488312208	yes	ok	90	90	ok
20230629NY071031518A	ok	nymc	0.9781961676086012	yes	ok	54	54	ok
20230824NY069023531A	ok	u_of_rochester	0.9447881483463196	yes	ok	39	39	ok
20230117NY001026867A	ok	wadsworth	0.9556900645420192	yes	ok	99	98	ok
20230504NY023027561A	ok	suny_upstate	0	no	NA	NA	NA	low_coverage
20230413NY071031518A	ok	nymc	0.3373908972343913	no	NA	NA	NA	low_coverage
20230530NY053026956A	ok	suny_upstate	0.3908303514697522	no	NA	NA	NA	low_coverage
20230308NY075029106A	ok	suny_upstate	0.557803564859713	yes	solver_error	10	8	freyja_demix_error
20230718NY013021334A	ok	suny_buffalo	5.685048322911e-4	no	NA	NA	NA	low_coverage
20230405NY075029106A	ok	suny_upstate	0	no	NA	NA	NA	low_coverage
20230412NY017021423A	ok	suny_upstate	0	no	NA	NA	NA	low_coverage
20230831NY011021903A	ok	suny_upstate	0	no	NA	NA	NA	low_coverage
20230815NY007024414B	ok	u_of_rochester	0.9550212353275592	yes	ok	59	57	ok
20230530NY117029475A	ok	u_of_rochester	0	no	NA	NA	NA	low_coverage
20230221NY089236586A	ok	wadsworth	0.9749857873791928	yes	ok	59	59	ok
20230719NY059026450A	ok	wadsworth	0.8926863525398789	yes	ok	36	35	ok
20230404NY051030635A	ok	u_of_rochester	0.8619202086747149	yes	solver_warning	15	13	ok
20230131NY059026778A	ok	wadsworth	0.6071966023475907	yes	solver_warning	26	22	ok
20230404NY007027669A	ok	suny_upstate	0	no	NA	NA	NA	low_coverage
20230719NY123029726A	ok	u_of_rochester	0.0533056883924692	no	NA	NA	NA	low_coverage
20230829NY027149209A	ok	nymc	5.350633715678e-4	no	NA	NA	NA	low_coverage
20230709NY055028339A	ok	u_of_rochester	0.3970839046249541	no	NA	NA	NA	low_coverage
20230705NY101021431A	ok	suny_buffalo	0.8864996823061232	yes	solver_warning	26	19	ok
20230905NY007024414B	ok	u_of_rochester	0.9620105006186672	yes	ok	44	43	ok
20230612NY035026042A	ok	wadsworth	0	no	NA	NA	NA	low_coverage
20230420NY087028533A	ok	nymc	0	no	NA	NA	NA	low_coverage
20230209NY103079324A	ok	wadsworth	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230411NY087022748A	ok	nymc	0.862789686653513	yes	ok	15	13	ok
20230705NY031021733A	ok	suny_upstate	0.2533525064374812	no	NA	NA	NA	low_coverage
20230201NY059026450A	ok	wadsworth	0.7355449286024813	yes	solver_warning	34	31	ok
20230417NY063027057A	ok	suny_buffalo	0.5619837474500886	yes	solver_warning	14	7	ok
20230823NY027026255A	ok	nymc	5.350633715681e-4	no	NA	NA	NA	low_coverage
20230417NY029022136A	ok	suny_buffalo	0.9559910376885264	yes	ok	31	30	ok
20230420NY055021610A	ok	u_of_rochester	0.9682640537738688	yes	ok	48	45	ok
20230129NY119026697A	ok	nymc	0.856134835969635	yes	ok	49	41	ok
20230126NY119026697A	ok	nymc	0.962579005450958	yes	ok	108	104	ok
20230223NY071031518A	ok	nymc	0.9603384275825168	yes	ok	35	34	ok
20230522NY065025780B	ok	wadsworth	0.0147142427181218	no	NA	NA	NA	low_coverage
20230711NY103065358A	ok	wadsworth	0.1212252951208908	no	NA	NA	NA	low_coverage
20230803NY023027561A	ok	suny_upstate	0.946961843293315	yes	ok	31	31	ok
20230719NY095024201A	ok	wadsworth	0.0731364746012101	no	NA	NA	NA	low_coverage
20230411NY071024422A	ok	nymc	0.9360933685583386	yes	ok	29	25	ok
20230222NY091028240A	ok	wadsworth	0.969367621977728	yes	ok	48	46	ok
20230302NY051032328A	ok	u_of_rochester	0.5071063104036385	yes	solver_warning	8	8	ok
20230111NY119026719A	ok	nymc	0.9761227970437748	yes	ok	82	82	ok
20230119NY101021431A	ok	u_of_rochester	0.1399525131257732	no	NA	NA	NA	low_coverage
20230221NY045025984B	ok	wadsworth	0.8898772698391465	yes	ok	40	35	ok
20230213NY065030864A	ok	wadsworth	0.0061532287730328	no	NA	NA	NA	low_coverage
20230508NY055028231A	ok	u_of_rochester	0.4259773266896299	no	NA	NA	NA	low_coverage
20230125NY015036986A	ok	wadsworth	0.953616693977193	yes	ok	72	72	ok
