sample_id	sample_present	seq_lab_id	genome_fraction_20x	enough_coverage	freyja_demix_status	freyja_num_variants	freyja_num_unique_freqs	sample_status
20230510NY019022195A	ok	wadsworth	0.6853158545965288	yes	solver_warning	13	12	ok
20231010NY089020818A	ok	suny_upstate	0.0035782362973615	no	NA	NA	NA	low_coverage
20230309NY077031151A	ok	wadsworth	0.0222051299200745	no	NA	NA	NA	low_coverage
20231025NY045025151A	ok	suny_upstate	0.6557201618566699	yes	solver_warning	14	12	ok
20231016NY055028231A	ok	u_of_rochester	0.9352573320402636	yes	ok	46	45	ok
20230518NY065025780C	ok	wadsworth	6.6882921446e-4	no	NA	NA	NA	low_coverage
20230906NY103080683A	ok	wadsworth	0.930943383606996	yes	ok	10	10	ok
20230613NY031022187A	ok	suny_upstate	0.9122161656021136	yes	ok	23	23	ok
20230221NY057020290A	ok	wadsworth	0.939370631709193	yes	ok	75	73	ok
20230620NY031022187A	ok	suny_upstate	0.9334514931612212	yes	ok	15	15	ok
20230612NY087031895A	ok	nymc	0.9343878540614654	yes	ok	78	73	ok
20230606NY055021610A	ok	u_of_rochester	0.5598100525030933	yes	solver_warning	10	8	ok
20230822NY013021334A	ok	suny_buffalo	0.0319365949904688	no	NA	NA	NA	low_coverage
20230723NY067027081A	ok	suny_upstate	0.9421797144099254	yes	ok	53	50	ok
20230112NY007024414B	ok	wadsworth	0.9202755576363576	yes	ok	90	85	ok
20230524NY103020061A	ok	wadsworth	6.688292144603e-4	no	NA	NA	NA	low_coverage
20230822NY089029831A	ok	suny_upstate	0.1737283884560075	no	NA	NA	NA	low_coverage
20230830NY111030082A	ok	nymc	0.9344881784436344	yes	ok	29	29	ok
20230227NY023027561A	ok	u_of_rochester	0.9626124469116812	yes	ok	67	64	ok
20231116NY115183695A	ok	wadsworth	0.0924656388991071	no	NA	NA	NA	low_coverage
20231122NY059021822A	ok	wadsworth	0.9096746145871653	yes	ok	19	18	ok
20231114NY103079324A	ok	wadsworth	0.98408186469585	yes	ok	31	30	ok
20230305NY119026697A	ok	nymc	0.8618867672139919	yes	solver_warning	27	25	ok
20230111NY049020125A	ok	suny_upstate	0.5163027121024646	yes	solver_warning	8	7	ok
20230823NY027026271A	ok	nymc	0.962177707922282	yes	ok	87	87	ok
20230905NY101023906A	ok	suny_buffalo	0.9728120924321976	yes	ok	56	55	ok
20230110NY031022187A	ok	wadsworth	0.9851854328997092	yes	ok	82	82	ok
20231017NY065030864A	ok	wadsworth	5.350633715681e-4	no	NA	NA	NA	low_coverage
20231112NY067027596A	ok	suny_upstate	0.020298966658863202	no	NA	NA	NA	low_coverage
20230607NY119026719A	ok	nymc	0.877403604989466	yes	ok	26	22	ok
20230125NY111029351A	ok	wadsworth	0.9780958432264322	yes	ok	104	102	ok
20230914NY059026778A	ok	wadsworth	0.9143229776276628	yes	ok	52	51	ok
20231015NY119026697A	ok	nymc	0.9350901247366484	yes	ok	72	72	ok
20230201NY119100803A	ok	nymc	0.9727452095107516	yes	ok	48	46	ok
20230330NY115183695A	ok	wadsworth	0	no	NA	NA	NA	low_coverage
20230214NY029025950B	ok	suny_buffalo	0.9737484533324416	yes	ok	100	100	ok
20230208NY059026859A	ok	wadsworth	0.0011704511253051	no	NA	NA	NA	low_coverage
20230830NY025029271A	ok	u_of_rochester	0.977393572551249	yes	ok	35	35	ok
20230523NY065021385A	ok	wadsworth	0.2223188308865332	no	NA	NA	NA	low_coverage
20230511NY059026778A	ok	wadsworth	0.9665919807377186	yes	ok	63	62	ok
20230808NY029026395B	ok	suny_buffalo	0.9520115038624888	yes	ok	81	77	ok
20231001NY067030317A	ok	suny_upstate	2.842170943040401e-16	no	NA	NA	NA	low_coverage
20230817NY037030546A	ok	u_of_rochester	0.0037454436009765	no	NA	NA	NA	low_coverage
20230314NY059026778A	ok	wadsworth	0.8534260776510719	yes	solver_warning	32	31	ok
20230330NY093020516A	ok	wadsworth	0.9513092331873056	yes	ok	87	86	ok
20230816NY055028231A	ok	u_of_rochester	7.357121359063e-4	no	NA	NA	NA	low_coverage
20230704NY059026859A	ok	wadsworth	0.6416747483530082	yes	solver_warning	17	15	ok
20230801NY103021750A	ok	wadsworth	0.4031702504765407	no	NA	NA	NA	low_coverage
20230530NY103206644A	ok	wadsworth	0.0016051901147042	no	NA	NA	NA	low_coverage
20230807NY013027961A	ok	suny_buffalo	5.685048322908e-4	no	NA	NA	NA	low_coverage
20231206NY007027669A	ok	u_of_rochester	0.96983580242785	yes	ok	62	61	ok
20230426NY031021733A	ok	wadsworth	0	no	NA	NA	NA	low_coverage
20230214NY013027961A	ok	suny_buffalo	0.962579005450958	yes	ok	56	56	ok
20230301NY059026450A	ok	wadsworth	0.9061632612112496	yes	ok	80	75	ok
20230831NY101023906A	ok	suny_buffalo	0.9705046316423102	yes	ok	64	60	ok
20230912NY013027570A	ok	suny_buffalo	0.9605056348861318	yes	ok	48	47	ok
20230608NY007024414B	ok	suny_upstate	0.7819951175467343	yes	solver_warning	20	19	ok
20231122NY107029262A	ok	u_of_rochester	0	no	NA	NA	NA	low_coverage
20231205NY083087971A	ok	wadsworth	0.9721098217570144	yes	ok	57	56	ok
20230815NY071023680A	ok	nymc	0.9484332675651272	yes	ok	21	21	ok
20230705NY107029262A	ok	u_of_rochester	0.953616693977193	yes	ok	44	43	ok
20230717NY035026042A	ok	wadsworth	0.8013242818446309	yes	solver_warning	8	8	ok
20230815NY071024422A	ok	nymc	0.3962144266461559	no	NA	NA	NA	low_coverage
20230525NY045025984A	ok	suny_upstate	0.097247767782497	no	NA	NA	NA	low_coverage
20231024NY007027669A	ok	u_of_rochester	0.9298398154031368	yes	ok	39	35	ok
20230706NY087026051A	ok	nymc	0.9581647326355216	yes	ok	83	79	ok
20230515NY059026999A	ok	wadsworth	0.8974684814232685	yes	ok	19	18	ok
20230816NY119026701A	ok	nymc	0.9730127411965356	yes	ok	133	131	ok
20230525NY103104809A	ok	wadsworth	0.0474199913052204	no	NA	NA	NA	low_coverage
20230419NY075026301A	ok	suny_upstate	0.4255091462395077	no	NA	NA	NA	low_coverage
20230711NY029026395B	ok	suny_buffalo	0.9115807778483764	yes	ok	42	40	ok
20230711NY037026514A	ok	u_of_rochester	0.014647359796676	no	NA	NA	NA	low_coverage
20230411NY071031518A	ok	nymc	0.7787847373173261	yes	ok	12	12	ok
20230323NY103079324A	ok	wadsworth	0.0281242684680464	no	NA	NA	NA	low_coverage
20230118NY015036986A	ok	wadsworth	0.94034043407016	yes	ok	53	53	ok
20230201NY055028231A	ok	u_of_rochester	0.9731799485001504	yes	ok	114	113	ok
20230711NY029022136A	ok	suny_buffalo	0.9194729625790056	yes	ok	37	37	ok
20231005NY103079324A	ok	wadsworth	0.6535130254489516	yes	solver_warning	24	20	ok
20230129NY067030571A	ok	suny_upstate	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230725NY013021334A	ok	suny_buffalo	0.0010701267431363	no	NA	NA	NA	low_coverage
20231011NY019026018A	ok	suny_upstate	0.786275624519279	yes	solver_warning	24	23	ok
20230424NY087031895A	ok	nymc	0	no	NA	NA	NA	low_coverage
20230509NY083087971A	ok	wadsworth	0	no	NA	NA	NA	low_coverage
20230119NY071031518A	ok	wadsworth	0.985620171889108	yes	ok	62	62	ok
20230228NY071023680A	ok	nymc	0.6085008193157878	yes	solver_warning	11	5	ok
20230803NY059026999A	ok	wadsworth	0.9636491321940944	yes	ok	88	87	ok
20230104NY079031356A	ok	nymc	0.9667257465806108	yes	ok	108	106	ok
20230228NY029025950B	ok	suny_buffalo	0.9880948399826104	yes	ok	113	112	ok
20230131NY093020516A	ok	wadsworth	0.9629468615189112	yes	ok	88	86	ok
20230316NY071027901A	ok	nymc	0.932281042035916	yes	ok	47	46	ok
20231207NY117027171A	ok	u_of_rochester	5.350633715681e-4	no	NA	NA	NA	low_coverage
20230613NY099022365A	ok	u_of_rochester	0.9383005049660568	yes	ok	21	20	ok
20231018NY013106895A	ok	suny_buffalo	5.35063371568e-4	no	NA	NA	NA	low_coverage
20230628NY107029262A	ok	u_of_rochester	0.1842290071230312	no	NA	NA	NA	low_coverage
20231102NY009027162A	ok	suny_buffalo	0.0494933618700467	no	NA	NA	NA	low_coverage
20230829NY071031518A	ok	nymc	0.94612580677524	yes	ok	42	42	ok
20230613NY089236586A	ok	suny_upstate	0.389191719894325	no	NA	NA	NA	low_coverage
20230110NY033029939A	ok	wadsworth	5.685048322909e-4	no	NA	NA	NA	low_coverage
20230426NY025029271A	ok	suny_upstate	0.3008059392034245	no	NA	NA	NA	low_coverage
20230525NY089020818A	ok	wadsworth	0.893221415911447	yes	ok	31	29	ok
20230615NY057020290A	ok	wadsworth	0	no	NA	NA	NA	low_coverage
20230827NY067030571A	ok	suny_upstate	0.1915192455606461	no	NA	NA	NA	low_coverage
20230724NY059026859A	ok	wadsworth	0.6327793198006889	yes	solver_warning	26	24	ok
20230315NY001022225A	ok	wadsworth	0	no	NA	NA	NA	low_coverage
20231101NY089031194A	ok	suny_upstate	0.0752767280874829	no	NA	NA	NA	low_coverage
20230919NY045025984A	ok	suny_upstate	0.2993679563923354	no	NA	NA	NA	low_coverage
20231012NY093020516A	ok	wadsworth	0.9525800086947798	yes	ok	52	52	ok
20230912NY075029106A	ok	suny_upstate	0.9553222084740662	yes	ok	51	50	ok
20230308NY087028533A	ok	nymc	0.9501387820620004	yes	solver_warning	74	71	ok
20231203NY119108324A	ok	nymc	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230207NY057020290A	ok	wadsworth	0.7252784001605191	yes	solver_warning	32	25	ok
20230206NY035026042A	ok	wadsworth	0	no	NA	NA	NA	low_coverage
20230620NY111029351A	ok	nymc	0.5842892017523327	yes	solver_warning	25	19	ok
20230323NY007024414B	ok	suny_upstate	0.1187171855666653	no	NA	NA	NA	low_coverage
20230131NY071027901A	ok	wadsworth	0.777915259338528	yes	solver_warning	47	36	ok
20230202NY115183695A	ok	wadsworth	0	no	NA	NA	NA	low_coverage
20230921NY059026999A	ok	wadsworth	0.9214794502223856	yes	solver_warning	42	42	ok
20230515NY103104809A	ok	wadsworth	0.8716182322843862	yes	solver_warning	17	17	ok
20230126NY065025780C	ok	wadsworth	0.94779787981139	yes	ok	93	90	ok
20230831NY059026778A	ok	wadsworth	0.5273049526803333	yes	solver_warning	12	12	ok
20230308NY001022225A	ok	wadsworth	0.9071999464936628	yes	ok	26	24	ok
20230314NY031022187A	ok	wadsworth	0.6244523960806609	yes	solver_warning	21	13	ok
20230803NY109020958A	ok	u_of_rochester	0.908571046383306	yes	ok	39	37	ok
20230717NY063027979A	ok	suny_buffalo	0.1163762833160552	no	NA	NA	NA	low_coverage
20231011NY087026051A	ok	nymc	5.685048322911e-4	no	NA	NA	NA	low_coverage
20230201NY089031194A	ok	wadsworth	0.922549576965522	yes	ok	50	48	ok
20230621NY111030082A	ok	nymc	0.3002374343711336	no	NA	NA	NA	low_coverage
20230426NY007027669A	ok	suny_upstate	0.3132461625923821	no	NA	NA	NA	low_coverage
20230425NY009027162A	ok	suny_buffalo	0.9568605156673244	yes	ok	73	66	ok
20230919NY109026638A	ok	u_of_rochester	0.9557235060027424	yes	ok	81	81	ok
20230801NY099022365A	ok	u_of_rochester	0.87021369093402	yes	ok	31	28	ok
20230405NY107029262A	ok	u_of_rochester	0.9082031903153528	yes	ok	22	22	ok
20231010NY103104809A	ok	wadsworth	0.9731799485001504	yes	ok	95	95	ok
20231017NY093020516A	ok	wadsworth	0.9227836671905828	yes	ok	50	47	ok
20230928NY055021610A	ok	u_of_rochester	0.976858509179681	yes	ok	83	82	ok
20230525NY009027162A	ok	suny_upstate	0.9556566230812962	yes	ok	39	37	ok
20230419NY025029271A	ok	suny_upstate	0.5237267163829716	yes	solver_error	11	6	freyja_demix_error
20231130NY057020290A	ok	wadsworth	0.9031200882854564	yes	ok	47	45	ok
20230705NY083087971A	ok	wadsworth	0.488445975320202	no	NA	NA	NA	low_coverage
20230328NY059026620A	ok	wadsworth	0.8959636156907334	yes	solver_warning	32	28	ok
20230511NY007024414B	ok	suny_upstate	0.7659766578604154	yes	solver_warning	9	9	ok
20230209NY087270598A	ok	nymc	0.962311473765174	yes	ok	61	60	ok
20230315NY043036528A	ok	wadsworth	0	no	NA	NA	NA	low_coverage
20230501NY035026042A	ok	wadsworth	0.0042136240510987	no	NA	NA	NA	low_coverage
20230412NY019026018A	ok	suny_upstate	0.969768919506404	yes	ok	64	63	ok
20230622NY089020818A	ok	suny_upstate	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230629NY071027901A	ok	nymc	0.953650135437916	yes	ok	36	36	ok
20230124NY105030074A	ok	wadsworth	0.9646858174765072	yes	ok	54	53	ok
20230725NY051030635A	ok	u_of_rochester	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230821NY045025984B	ok	suny_upstate	0.9420459485670334	yes	ok	63	60	ok
20230220NY103020061A	ok	wadsworth	0.6067284218974686	yes	solver_error	16	9	freyja_demix_error
20230717NY013027961A	ok	suny_buffalo	0.34327659432164	no	NA	NA	NA	low_coverage
20230122NY067027723A	ok	suny_upstate	0.7327358459017489	yes	solver_warning	22	21	ok
20230830NY045025151A	ok	suny_upstate	0.5345951911179481	yes	solver_warning	9	7	ok
20230815NY089020818A	ok	suny_upstate	0.8240310336755509	yes	solver_warning	9	9	ok
20230719NY019022195A	ok	suny_upstate	0.7977460455472695	yes	solver_error	8	7	freyja_demix_error
20231121NY093020516A	ok	wadsworth	0.1727920275557639	no	NA	NA	NA	low_coverage
20230427NY029027693A	ok	suny_buffalo	0.9396381633949772	yes	ok	31	29	ok
20230606NY059026620A	ok	wadsworth	0.5819148580409992	yes	solver_warning	13	11	ok
20230301NY045025151A	ok	wadsworth	0.9495702772297092	yes	ok	50	48	ok
20231116NY077031151A	ok	wadsworth	0.4746346520416012	no	NA	NA	NA	low_coverage
20231003NY057020290A	ok	wadsworth	0.5805437581513562	yes	solver_warning	16	12	ok
20230817NY113029050A	ok	wadsworth	0.9336521419255592	yes	ok	54	53	ok
20230524NY109026638A	ok	u_of_rochester	0	no	NA	NA	NA	low_coverage
20230222NY055028231A	ok	u_of_rochester	0.9783299334514932	yes	ok	59	59	ok
20230306NY089031194A	ok	wadsworth	0.9581312911747984	yes	ok	65	64	ok
20230207NY089020818A	ok	wadsworth	0.9629803029796342	yes	ok	68	67	ok
20230607NY071026310A	ok	nymc	0.7500919640169883	yes	solver_warning	9	5	ok
20230809NY119100803A	ok	nymc	0.9721432632177374	yes	ok	72	72	ok
20231011NY111030082A	ok	nymc	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20231204NY091028240A	ok	wadsworth	5.685048322911e-4	no	NA	NA	NA	low_coverage
20230823NY045025151A	ok	suny_upstate	0.8428920175233254	yes	solver_warning	11	10	ok
20230904NY067027723A	ok	suny_upstate	0.5828512189412433	yes	solver_warning	11	9	ok
20230706NY071026310A	ok	nymc	0.9497709259940474	yes	ok	61	59	ok
20231012NY037030546A	ok	u_of_rochester	0.0093301675417181	no	NA	NA	NA	low_coverage
20230427NY073021873A	ok	suny_buffalo	0.0027756412400094	no	NA	NA	NA	low_coverage
20230126NY093020516A	ok	wadsworth	0.9864227669464604	yes	ok	120	119	ok
20231121NY059026778A	ok	wadsworth	0.9614085543256528	yes	ok	90	89	ok
20230926NY013027570A	ok	suny_buffalo	0.9369628465371368	yes	ok	68	68	ok
20230531NY095024201A	ok	wadsworth	5.35063371568e-4	no	NA	NA	NA	low_coverage
20230518NY027025976A	ok	nymc	0.3393639434170484	no	NA	NA	NA	low_coverage
20230615NY033030376A	ok	suny_upstate	5.350633715683e-4	no	NA	NA	NA	low_coverage
20230912NY087022748A	ok	nymc	0.9343209711400192	yes	ok	22	22	ok
20230403NY059026450A	ok	nymc	0.5914122328863324	yes	solver_warning	14	10	ok
20230829NY103021750A	ok	wadsworth	0.2372337223689929	no	NA	NA	NA	low_coverage
20230612NY103104809A	ok	wadsworth	0.0236431127311639	no	NA	NA	NA	low_coverage
20231129NY027026271A	ok	nymc	0.0036785606795302	no	NA	NA	NA	low_coverage
20230405NY075026301A	ok	suny_upstate	4.263256414560601e-16	no	NA	NA	NA	low_coverage
20231128NY007027669A	ok	u_of_rochester	0.9655887369160284	yes	ok	51	49	ok
20230208NY015035742A	ok	u_of_rochester	0	no	NA	NA	NA	low_coverage
20230123NY113029050A	ok	wadsworth	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230419NY019026018A	ok	suny_upstate	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230908NY045025984A	ok	suny_upstate	0.9524462428518876	yes	ok	52	50	ok
20230228NY029095401A	ok	suny_buffalo	0.9819750526703008	yes	ok	72	72	ok
20230725NY075029114A	ok	suny_upstate	0.0062869946159251	no	NA	NA	NA	low_coverage
20230517NY123029726A	ok	u_of_rochester	0.0356820385914457	no	NA	NA	NA	low_coverage
20230829NY059026999A	ok	wadsworth	0.6521753670200314	yes	solver_warning	23	18	ok
20231203NY055028339A	ok	u_of_rochester	0.9403069926094372	yes	ok	82	81	ok
20230504NY101023906A	ok	u_of_rochester	5.350633715683e-4	no	NA	NA	NA	low_coverage
20231011NY119026697A	ok	nymc	0.9253586596662542	yes	ok	56	56	ok
20231206NY107029262A	ok	u_of_rochester	0.953516369595024	yes	ok	50	50	ok
20230627NY071026522A	ok	nymc	0.8974015985018226	yes	solver_warning	13	13	ok
20230323NY093020516A	ok	wadsworth	0.1592147945022241	no	NA	NA	NA	low_coverage
20230524NY105022454A	ok	nymc	0.6587633347824632	yes	solver_warning	19	19	ok
20230619NY045025984A	ok	suny_upstate	0.634652041601177	yes	solver_warning	16	15	ok
20230302NY099033308A	ok	u_of_rochester	0.9235862622479348	yes	ok	42	42	ok
20230627NY009027162A	ok	suny_buffalo	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230531NY103080683A	ok	wadsworth	0.6519747182556935	yes	solver_warning	15	6	ok
20230725NY007024414C	ok	u_of_rochester	0.0034110289937464	no	NA	NA	NA	low_coverage
20230102NY067027618A	ok	suny_upstate	0.1829247901548338	no	NA	NA	NA	low_coverage
20230518NY101023906A	ok	u_of_rochester	0.6026820051499849	yes	solver_warning	16	9	ok
20231115NY119100803A	ok	nymc	0.0090291943952109	no	NA	NA	NA	low_coverage
20230312NY067027723A	ok	suny_upstate	0.8885396114102264	yes	solver_warning	20	19	ok
20230607NY031021733A	ok	wadsworth	0	no	NA	NA	NA	low_coverage
20230308NY059026450A	ok	wadsworth	0.96916697321339	yes	ok	76	75	ok
20231015NY067027723A	ok	suny_upstate	0	no	NA	NA	NA	low_coverage
20231023NY059026450A	ok	wadsworth	0.9106109754874092	yes	ok	58	56	ok
20230523NY101023906A	ok	u_of_rochester	5.35063371568e-4	no	NA	NA	NA	low_coverage
20230817NY059026841A	ok	wadsworth	0.8487777146105742	yes	solver_warning	20	18	ok
20230925NY001025739A	ok	wadsworth	0.9558238303849113	yes	ok	86	86	ok
20230711NY029028410A	ok	suny_buffalo	0.945189445874996	yes	ok	52	52	ok
20230216NY027025976A	ok	nymc	0.7258134635320872	yes	solver_warning	23	16	ok
20230417NY089031194A	ok	suny_upstate	0.9592683008393807	yes	ok	25	23	ok
20231122NY013106895A	ok	suny_buffalo	0	no	NA	NA	NA	low_coverage
20230207NY103206644A	ok	wadsworth	0	no	NA	NA	NA	low_coverage
20230517NY089031194A	ok	wadsworth	0	no	NA	NA	NA	low_coverage
20230906NY043036528A	ok	wadsworth	0.9653212052302445	yes	ok	55	55	ok
20231101NY095024201A	ok	wadsworth	0.0061532287730331	no	NA	NA	NA	low_coverage
20231017NY075029106A	ok	suny_upstate	0.0045480386583285	no	NA	NA	NA	low_coverage
20231010NY087026051A	ok	nymc	5.350633715681e-4	no	NA	NA	NA	low_coverage
20230409NY067030571A	ok	suny_upstate	0.220412667625322	no	NA	NA	NA	low_coverage
20230426NY089031194A	ok	wadsworth	0.158913821355717	no	NA	NA	NA	low_coverage
20231108NY071026522A	ok	nymc	0.9223154867404608	yes	ok	47	47	ok
20230816NY025029271A	ok	u_of_rochester	0.8823194997157476	yes	ok	28	27	ok
20230425NY029026395B	ok	suny_buffalo	0.9641173126442164	yes	ok	71	69	ok
20230918NY001026867A	ok	wadsworth	0.8948600474868742	yes	ok	94	92	ok
20230126NY071026328A	ok	wadsworth	0.953616693977193	yes	ok	70	70	ok
20230319NY067030571A	ok	suny_upstate	0.0036451192188074	no	NA	NA	NA	low_coverage
20230202NY059026999A	ok	wadsworth	0	no	NA	NA	NA	low_coverage
20230104NY027026255A	ok	nymc	0.985553288967662	yes	ok	102	101	ok
20230205NY067027596A	ok	u_of_rochester	0	no	NA	NA	NA	low_coverage
20230927NY103076988A	ok	wadsworth	0.924221650001672	yes	solver_warning	35	35	ok
20231031NY065021385A	ok	wadsworth	0.9340534394542354	yes	ok	16	16	ok
20230614NY059026450A	ok	wadsworth	0.1780423368892754	no	NA	NA	NA	low_coverage
20231108NY075026301A	ok	suny_upstate	0.0036785606795305	no	NA	NA	NA	low_coverage
20230508NY055028231A	ok	u_of_rochester	0.4259773266896299	no	NA	NA	NA	low_coverage
20231130NY065025780B	ok	wadsworth	5.685048322909e-4	no	NA	NA	NA	low_coverage
20231030NY023027561A	ok	suny_upstate	0.0482225863625723	no	NA	NA	NA	low_coverage
20230917NY067030571A	ok	suny_upstate	0.9566598669029864	yes	ok	60	59	ok
20230921NY089029831A	ok	suny_upstate	0.7153128448650636	yes	solver_warning	16	16	ok
20230427NY103104809A	ok	wadsworth	0.8673377253118416	yes	ok	53	49	ok
20230104NY083087971A	ok	wadsworth	0.984449720763803	yes	ok	134	132	ok
20230913NY087270598A	ok	nymc	0.97595558974016	yes	ok	68	68	ok
20230315NY089031194A	ok	wadsworth	0.0036785606795307	no	NA	NA	NA	low_coverage
20230607NY051024449A	ok	u_of_rochester	0.8533257532689028	yes	solver_warning	15	13	ok
20231024NY059026999A	ok	wadsworth	0.160251479784637	no	NA	NA	NA	low_coverage
20230627NY031022187A	ok	suny_upstate	0.5791726582617129	yes	solver_warning	12	9	ok
20231004NY025029271A	ok	u_of_rochester	0.9431160753101696	yes	ok	34	34	ok
20230918NY023027561A	ok	suny_upstate	0.9486004748687422	yes	ok	76	75	ok
20231024NY089020818A	ok	suny_upstate	0.4654382503427749	no	NA	NA	NA	low_coverage
20230228NY075029106A	ok	u_of_rochester	0.938768685416179	yes	solver_warning	25	24	ok
20230820NY119026786A	ok	nymc	0.9724107949035212	yes	ok	100	97	ok
20231108NY001022225A	ok	wadsworth	0.939303748787747	yes	solver_warning	21	21	ok
20231101NY103076988A	ok	wadsworth	0.8745276393672876	yes	solver_warning	23	22	ok
20231031NY069025968A	ok	u_of_rochester	0	no	NA	NA	NA	low_coverage
20230905NY087022748A	ok	nymc	0.9733137143430424	yes	ok	79	78	ok
20231003NY011021903A	ok	suny_upstate	0.9414774437347424	yes	ok	36	35	ok
20230523NY101021431A	ok	u_of_rochester	5.35063371568e-4	no	NA	NA	NA	low_coverage
20231114NY083087971A	ok	wadsworth	0.4794836638464367	no	NA	NA	NA	low_coverage
20231121NY063027979A	ok	suny_buffalo	0.8523225094472128	yes	ok	64	62	ok
20230327NY063026336A	ok	suny_buffalo	0.8765006855499448	yes	ok	45	40	ok
20231005NY069023531A	ok	u_of_rochester	2.842170943040401e-16	no	NA	NA	NA	low_coverage
20231207NY035026042A	ok	wadsworth	0.9020499615423202	yes	ok	22	22	ok
20230606NY033030376A	ok	wadsworth	0.9273985887703574	yes	ok	33	30	ok
20230130NY001026867A	ok	wadsworth	0.7009664582148949	yes	solver_error	25	21	freyja_demix_error
20230124NY021022039A	ok	wadsworth	0.9417115339598034	yes	ok	60	59	ok
20230511NY093020516A	ok	wadsworth	0.2679664247734342	no	NA	NA	NA	low_coverage
20230316NY097271942A	ok	u_of_rochester	0.96782931478447	yes	ok	49	49	ok
20230419NY087026051A	ok	nymc	5.350633715683e-4	no	NA	NA	NA	low_coverage
20230814NY065025780C	ok	wadsworth	0.7645721165100491	yes	solver_warning	18	18	ok
20230409NY119108324A	ok	nymc	0.55031267765776	yes	solver_warning	14	9	ok
20230813NY119108324A	ok	nymc	0.6850817643714677	yes	ok	41	29	ok
20230531NY103076988A	ok	wadsworth	0.5388088151690468	yes	solver_warning	17	7	ok
20230208NY019026018A	ok	wadsworth	0.9173661505534564	yes	ok	43	43	ok
20230518NY071026522A	ok	nymc	0.2005818814165802	no	NA	NA	NA	low_coverage
20230808NY071026310A	ok	nymc	0.0011035682038593	no	NA	NA	NA	low_coverage
20230322NY089020117A	ok	wadsworth	0.9043908637929304	yes	ok	34	31	ok
20231205NY099022365A	ok	u_of_rochester	0.3019429488680065	no	NA	NA	NA	low_coverage
20230622NY059026841A	ok	wadsworth	0.2359295054007958	no	NA	NA	NA	low_coverage
20230514NY067027723A	ok	suny_upstate	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230118NY103020061A	ok	wadsworth	0.008293482259305	no	NA	NA	NA	low_coverage
20231109NY071031518A	ok	nymc	0.0070227067518307	no	NA	NA	NA	low_coverage
20231114NY029022543A	ok	suny_buffalo	0.9102096779587332	yes	ok	71	70	ok
20230606NY009027162A	ok	suny_upstate	0	no	NA	NA	NA	low_coverage
20230411NY057020290A	ok	suny_upstate	0.6317760759789988	yes	solver_warning	23	15	ok
20230110NY105030074A	ok	wadsworth	0.9671270441092868	yes	ok	81	81	ok
20231127NY065025780C	ok	wadsworth	0.9753870849078689	yes	ok	90	88	ok
20230305NY119026719A	ok	nymc	0.9753202019864228	yes	ok	80	77	ok
20230105NY053026956A	ok	wadsworth	0.9798013577233056	yes	ok	95	95	ok
20230207NY029026395C	ok	suny_buffalo	0.9792662943517372	yes	ok	104	102	ok
20230810NY099033308A	ok	u_of_rochester	0.7443734742333545	yes	solver_warning	13	13	ok
20230420NY065025780B	ok	suny_upstate	0.839882286058255	yes	solver_warning	45	38	ok
20230626NY019026018A	ok	suny_upstate	0.3193325084439689	no	NA	NA	NA	low_coverage
20231011NY027026255A	ok	nymc	0.8654315620506304	yes	solver_warning	17	16	ok
20230628NY109026638A	ok	u_of_rochester	0.9380329732802728	yes	ok	42	39	ok
20230919NY051024384A	ok	u_of_rochester	0.0118048356352203	no	NA	NA	NA	low_coverage
20230109NY019026018A	ok	wadsworth	5.685048322911e-4	no	NA	NA	NA	low_coverage
20230615NY093020516A	ok	wadsworth	0.4317961408554326	no	NA	NA	NA	low_coverage
20230809NY017021423A	ok	u_of_rochester	0.9290372203457846	yes	ok	31	31	ok
20230420NY113029050A	ok	u_of_rochester	0.3807979132528508	no	NA	NA	NA	low_coverage
20230620NY053021539A	ok	suny_upstate	0.9648864662408454	yes	ok	51	49	ok
20230705NY013106895A	ok	suny_buffalo	0.9595692739858876	yes	ok	55	55	ok
20230905NY071031518A	ok	nymc	0.9808380430057184	yes	ok	30	30	ok
20231031NY075029114A	ok	suny_upstate	6.688292144602e-4	no	NA	NA	NA	low_coverage
20231107NY051024384A	ok	u_of_rochester	0.1193525733204029	no	NA	NA	NA	low_coverage
20231024NY007024414B	ok	u_of_rochester	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230308NY089020117A	ok	wadsworth	0.961609203089991	yes	ok	33	33	ok
20230329NY043036528A	ok	wadsworth	0	no	NA	NA	NA	low_coverage
20231205NY071027901A	ok	nymc	0.9048590442430524	yes	ok	44	44	ok
20231031NY117029475A	ok	u_of_rochester	0.969568270742066	yes	ok	4	4	ok
20230726NY075029106A	ok	suny_upstate	0.7717620305654951	yes	solver_warning	8	8	ok
20230202NY071031518A	ok	wadsworth	0.9287696886600008	yes	ok	36	32	ok
20231128NY087026051A	ok	nymc	0.2995017222352275	no	NA	NA	NA	low_coverage
