"sample_collect_date","date_received","test_result_date","date_reported","sample_id","sw_id","site_id","pcr_lab","sars_pos","ct","sars2_copies_ml","hum_frac_mic_copies_ml","rec_eff_percent","sample_temp_f","sample_type","flow_rate","flow_rate_flag","quadrant_sample_id","withheld"
"2023-06-13","2023-06-14","2023-06-14","2023-06-14","20230613NY089029831A","36089NY0029831SLWWV","NY089029831A","quadrant",0,NA,NA,2610,0.0155,NA,"Time-Weighted Composite",1.627,"","WW-16706","Withheld"
"2023-06-13","","2023-06-14","2023-06-19","20230613NY063027774A","36063NY0027774NCWWF","NY063027774A","suny_buffalo",3,NA,567.0524467,3183993.507,2,NA,"",NA,"","","Reported"
"2023-06-13","","2023-06-14","2023-06-19","20230613NY063027057A","36063NY0027057NCWWE","NY063027057A","suny_buffalo",0,NA,0,2160502.178,3,NA,"",NA,"","","Reported"
"2023-06-13","","2023-06-14","2023-06-19","20230613NY029028436A","36029NY0028436ECWWP","NY029028436A","suny_buffalo",0,NA,0,1136281.323,1,NA,"",2.3,"imputed","","Reported"
"2023-06-13","","2023-06-14","2023-06-19","20230613NY029025950B","36029NY0025950E020","NY029025950B","suny_buffalo",3,NA,493.0003349,4074298.544,5,NA,"",NA,"","","Reported"
"2023-06-13","","2023-06-14","2023-06-19","20230613NY029022136A","36029NY0022136E025","NY029022136A","suny_buffalo",0,NA,0,1189800.438,1,NA,"",3.3,"imputed","","Reported"
"2023-06-13","","2023-06-14","2023-06-19","20230613NY029095401A","36029NY0095401E024","NY029095401A","suny_buffalo",3,NA,827.7163495,3132448.589,4,NA,"",19.3,"imputed","","Reported"
"2023-06-13","","2023-06-14","2023-06-19","20230613NY029026395C","36029NY0026395E021","NY029026395C","suny_buffalo",3,NA,421.1613041,3366141.586,4,NA,"",2.81,"imputed","","Reported"
"2023-06-13","","2023-06-14","2023-06-19","20230613NY029026395B","36029NY0026395E022","NY029026395B","suny_buffalo",3,NA,760.9080722,4239843.232,3,NA,"",13.87,"imputed","","Reported"
"2023-06-13","","2023-06-14","2023-06-19","20230613NY029028410A","36029NY0028410BU11","NY029028410A","suny_buffalo",3,NA,678.6354208,4062469.467,5,NA,"",134,"imputed","","Reported"
"2023-06-13","","2023-06-13","2023-06-14","20230613NY073028401A","36073NY0028401OCWWC","NY073028401A","genesee_orleans_health",NA,NA,NA,17.59,NA,NA,"",1.9,"","","Reported"
"2023-06-13","","2023-06-13","2023-06-14","20230613NY037026514A","36037NY0026514GCWWI","NY037026514A","genesee_orleans_health",NA,NA,NA,9.355,NA,NA,"",3.9,"","","Reported"
"2023-06-13","","2023-06-13","2023-06-14","20230613NY073021873A","36073NY0021873OCWWB","NY073021873A","genesee_orleans_health",NA,NA,NA,2.855,NA,NA,"",0.5,"imputed","","Reported"
"2023-06-13","","2023-06-20","2023-06-21","20230613NY059026841A","36059NY0026841NCWWD","NY059026841A","suny_stony_brook",NA,NA,4.77,199000,NA,NA,"",1.424,"","","Reported"
"2023-06-13","","2023-06-20","2023-06-21","20230613NY103021750A","36103NY0021750SCWWV","NY103021750A","suny_stony_brook",NA,NA,4.8,8100,NA,NA,"",0.646,"","","Reported"
"2023-06-13","","2023-06-20","2023-06-21","20230613NY103065358A","36103NY0065358SCWWK","NY103065358A","suny_stony_brook",NA,NA,1.07,88600,NA,NA,"",0.547,"","","Reported"
"2023-06-13","","2023-06-20","2023-06-21","20230613NY103206644A","36103NY0206644SCWWW","NY103206644A","suny_stony_brook",NA,NA,1.06,45600,NA,NA,"",1.933,"","","Reported"
"2023-06-13","","2023-06-14","2023-06-22","20230613NY047026212A","36047NY0026212NYCWWJ","NY047026212A","NYC",NA,NA,2.67898436911379,NA,NA,NA,"",41,"","","Reported"
"2023-06-13","","2023-06-14","2023-06-22","20230613NY081026158A","36081NY0026158NYCWWE","NY081026158A","NYC",NA,NA,7.08586391242681,NA,NA,NA,"",86,"","","Reported"
"2023-06-13","","2023-06-14","2023-06-22","20230613NY047026182A","36047NY0026182NYCWWK","NY047026182A","NYC",NA,NA,3.53805947704375,NA,NA,NA,"",80,"","","Reported"
"2023-06-13","","2023-06-14","2023-06-22","20230613NY005026191A","36005NY0026191NYCWWC","NY005026191A","NYC",NA,NA,3.87505455236811,NA,NA,NA,"",98,"","","Reported"
"2023-06-13","","2023-06-14","2023-06-22","20230613NY081026115A","36081NY0026115NYCWWF","NY081026115A","NYC",NA,NA,6.01803451263704,NA,NA,NA,"",72,"","","Reported"
"2023-06-13","","2023-06-14","2023-06-22","20230613NY047026204A","36047NY0026204NYCWWG","NY047026204A","NYC",NA,NA,5.55659946849918,NA,NA,NA,"",183,"","","Reported"
"2023-06-13","","2023-06-14","2023-06-22","20230613NY061026247A","36061NY0026247NYCWWA","NY061026247A","NYC",NA,NA,4.56497094553128,NA,NA,NA,"",102,"","","Reported"
"2023-06-13","","2023-06-14","2023-06-22","20230613NY085026174A","36085NY0026174NYCWWM","NY085026174A","NYC",NA,NA,3.10636315737227,NA,NA,NA,"",25.1,"","","Reported"
"2023-06-13","","2023-06-14","2023-06-22","20230613NY047026166A","36047NY0026166NYCWWI","NY047026166A","NYC",NA,NA,4.62442748306958,NA,NA,NA,"",80,"","","Reported"
"2023-06-13","","2023-06-14","2023-06-22","20230613NY085026107A","36085NY0026107NYCWWN","NY085026107A","NYC",NA,NA,4.98390245427189,NA,NA,NA,"",22,"","","Reported"
"2023-06-13","","2023-06-14","2023-06-22","20230613NY047027073A","36047NY0027073NYCWWH","NY047027073A","NYC",NA,NA,6.24555692916987,NA,NA,NA,"",26,"","","Reported"
"2023-06-13","","2023-06-14","2023-06-22","20230613NY081026221A","36081NY0026221NYCWWL","NY081026221A","NYC",NA,NA,0.618612394492514,NA,NA,NA,"",20,"","","Reported"
"2023-06-13","","2023-06-14","2023-06-22","20230613NY081026239A","36081NY0026239NYCWWD","NY081026239A","NYC",NA,NA,5.19582304573357,NA,NA,NA,"",61,"","","Reported"
"2023-06-13","","2023-06-14","2023-06-22","20230613NY061026131A","36061NY0026131NYCWWB","NY061026131A","NYC",NA,NA,3.07491644446984,NA,NA,NA,"",197,"","","Reported"
"2023-06-14","2023-06-15","2023-06-19","2023-06-19","20230614NY027026271A","36027NY0026271DCWW2","NY027026271A","quadrant",3,32.9,59.7,59200,0.0235,NA,"Time-Weighted Composite",1.4,"","WW-16776R","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-17","20230614NY051024449A","36051NY0024449LCWWA","NY051024449A","quadrant",3,37.3,NA,36700,0.0585,NA,"Time-Weighted Composite",0.682,"","WW-16756","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-17","20230614NY013106895A","36013NY0106895CCWWC","NY013106895A","quadrant",3,35.8,5.44,35700,0.0328,NA,"Time-Weighted Composite",1.3,"","WW-16742","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-17","20230614NY015036986A","36015NY0036986CCWWB","NY015036986A","quadrant",3,38.4,NA,9440,0.0336,NA,"Time-Weighted Composite",7.19,"","WW-16759","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-17","20230614NY015035742A","36015NY0035742CCWWA","NY015035742A","quadrant",3,34.6,10.1,9170,0.0122,NA,"Time-Weighted Composite",5.81,"","WW-16760","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-17","20230614NY017021423A","36017NY0021423CCWWC","NY017021423A","quadrant",2,38.8,NA,9310,0.0232,NA,"Time-Weighted Composite",0.97,"","WW-16744","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-19","20230614NY095024201A","36095NY0024201SCWWC","NY095024201A","quadrant",2,38.7,NA,18500,0.036,NA,"Time-Weighted Composite",0.485,"","WW-16774","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-17","20230614NY019022195A","36019NY0022195CCWWG","NY019022195A","quadrant",3,36.2,NA,2020,0.0057,NA,"Time-Weighted Composite",0.47,"","WW-16762","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-17","20230614NY025029271A","36025NY0029271DCWWE","NY025029271A","quadrant",3,34.8,11,22700,0.0236,NA,"Time-Weighted Composite",0.4753,"","WW-16746","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-17","20230614NY013027961A","36013NY0027961CCWWL","NY013027961A","quadrant",0,NA,NA,22100,0.0344,NA,"Time-Weighted Composite",3.2,"","WW-16750","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-17","20230614NY007027669A","36007NY0027669BCWWA","NY007027669A","quadrant",3,37.4,NA,33200,0.0238,NA,"Time-Weighted Composite",5.8,"imputed","WW-16745","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-17","20230614NY075026301A","36075NY0026301OCWWF","NY075026301A","quadrant",3,33.1,27.6,28600,0.0271,NA,"Time-Weighted Composite",1.483,"","WW-16752","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-17","20230614NY089020117A","36089NY0020117SLWWA","NY089020117A","quadrant",2,39.1,NA,8000,0.0041,NA,"Time-Weighted Composite",0.963,"","WW-16770","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-17","20230614NY001022225A","36001NY0022225ACWWF","NY001022225A","quadrant",3,37.6,NA,12500,0.0212,NA,"Time-Weighted Composite",1.84,"","WW-16768","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-17","20230614NY043036528A","36043NY0036528HCWWE","NY043036528A","quadrant",0,NA,NA,21100,0.0278,NA,"Composite",3.2,"imputed","WW-16767","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-19","20230614NY087270598A","36087NY0270598RCWWD","NY087270598A","quadrant",3,42.1,NA,7210,0.0392,NA,"Composite",0.82,"","WW-16780","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-17","20230614NY109026638A","36109NY0026638001","NY109026638A","quadrant",3,37.6,NA,16600,0.0301,NA,"Flow-Weighted Composite",5.4,"imputed","WW-16755","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-17","20230614NY013027570A","36013NY0027570CCWWD","NY013027570A","quadrant",3,38.1,NA,16200,0.0253,NA,"Time-Weighted Composite",7,"imputed","WW-16743","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-19","20230614NY045025151A","36045NY0025151JCWWC","NY045025151A","quadrant",3,40.4,NA,32200,0.0382,NA,"Composite",1.098,"","WW-16787","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-19","20230614NY111029351A","36111NY0029351UCWWN","NY111029351A","quadrant",3,33.9,49.7,15500,0.0397,NA,"Composite",3.51,"","WW-16781","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-17","20230614NY049020125A","36049NY0020125LCWWE","NY049020125A","quadrant",0,NA,NA,16400,0.0583,NA,"Time-Weighted Composite",1.5,"imputed","WW-16751","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-17","20230614NY055028231A","36055NY0028231006","NY055028231A","quadrant",3,38.1,NA,17800,0.0246,NA,"Flow-Weighted Composite",12.85,"","WW-16757","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-19","20230614NY105022454A","36105NY0022454SCWWN","NY105022454A","quadrant",1,43.6,NA,45300,0.0197,NA,"Time-Weighted Composite",0.837,"","WW-16786","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-17","20230614NY075029106A","36075NY0029106001","NY075029106A","quadrant",3,37.6,NA,17100,0.0384,NA,"Time-Weighted Composite",3.8,"","WW-16747","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-17","20230614NY075029114A","36075NY0029114002","NY075029114A","quadrant",1,42.9,NA,17200,0.0117,NA,"Time-Weighted Composite",3.07,"","WW-16748","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-17","20230614NY107029262A","36107NY0029262TCWWA","NY107029262A","quadrant",3,36,NA,42100,0.0383,NA,"Composite",0.342,"","WW-16761","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-17","20230614NY019026018A","36019NY0026018CCWWE","NY019026018A","quadrant",3,36.1,NA,7600,0.0484,NA,"Flow-Weighted Composite",6.29,"","WW-16773","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-19","20230614NY027026255A","36027NY0026255DCWW1","NY027026255A","quadrant",3,37.2,5.06,12700,0.0319,NA,"Flow-Weighted Composite",5.3,"","WW-16777","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-19","20230614NY079031356A","36079NY0031356PCWWI","NY079031356A","quadrant",3,34,44.4,10700,0.0718,NA,"Time-Weighted Composite",0.8,"imputed","WW-16783","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-17","20230614NY083087971A","36083NY0087971RCWWA","NY083087971A","quadrant",3,39.2,NA,29000,0.0324,NA,"Time-Weighted Composite",12.268,"","WW-16771","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-19","20230614NY031021733A","36031NY0021733ECWWB","NY031021733A","quadrant",3,38.7,NA,18900,0.0368,NA,"Grab",1.19,"","WW-16775","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-17","20230614NY091028240A","36091NY0028240001","NY091028240A","quadrant",3,37.8,NA,20100,0.0506,NA,"Grab",12.8,"imputed","WW-16766","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-17","20230614NY089031194A","36089NY0031194SLWWJ","NY089031194A","quadrant",3,38.9,NA,13900,0.0252,NA,"Time-Weighted Composite",1.84,"","WW-16763","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-17","20230614NY031036706A","36031NY0036706ECWWF","NY031036706A","quadrant",2,38.2,NA,22300,0.0702,NA,"Time-Weighted Composite",1.65,"","WW-16765","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-19","20230614NY087026051A","36087NY0026051RCWWE","NY087026051A","quadrant",3,40.1,NA,8750,0.0403,NA,"Time-Weighted Composite",4.09,"","WW-16779","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-19","20230614NY111030082A","36111NY0030082UCWWK","NY111030082A","quadrant",2,42.5,NA,1300,0.0183,NA,"Time-Weighted Composite",0.511,"","WW-16782","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-19","20230614NY071030490A","36071NY0030490ORWW11","NY071030490A","quadrant",3,41.8,NA,9580,0.0216,NA,"Time-Weighted Composite",0.875,"","WW-16784","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-19","20230614NY087028533A","36087NY0028533RCWWC","NY087028533A","quadrant",2,38.8,NA,4630,0.0147,NA,"Time-Weighted Composite",3.39,"","WW-16778","Reported"
"2023-06-14","2023-06-16","2023-06-16","2023-06-19","20230614NY119026701A","36119NY0026701WCWWG","NY119026701A","quadrant",0,NA,NA,25200,0.0302,NA,"Flow-Weighted Composite",10.65,"","WW-16834","Reported"
"2023-06-14","2023-06-16","2023-06-16","2023-06-19","20230614NY119026697A","36119NY0026697WCWWF","NY119026697A","quadrant",3,35.1,13.6,56900,0.1339,NA,"Flow-Weighted Composite",9.16,"","WW-16838","Reported"
"2023-06-14","2023-06-16","2023-06-16","2023-06-19","20230614NY119108324A","36119NY0108324WCWWC","NY119108324A","quadrant",3,40.2,NA,28700,0.0769,NA,"Flow-Weighted Composite",5.6,"","WW-16835","Reported"
"2023-06-14","2023-06-16","2023-06-16","2023-06-19","20230614NY119100803A","36119NY0100803WCWWA","NY119100803A","quadrant",2,38.3,NA,3500,0.0331,NA,"Flow-Weighted Composite",5.49,"","WW-16832","Reported"
"2023-06-14","2023-06-16","2023-06-16","2023-06-19","20230614NY119026786A","36119NY0026786WCWWI","NY119026786A","quadrant",3,38.1,NA,11500,0.0585,NA,"Flow-Weighted Composite",4.1,"","WW-16833","Reported"
"2023-06-14","2023-06-16","2023-06-16","2023-06-19","20230614NY119026719A","36119NY0026719WCWWH","NY119026719A","quadrant",3,34.9,14.3,62400,0.1802,NA,"Time-Weighted Composite",2.8,"","WW-16837","Reported"
"2023-06-14","2023-06-16","2023-06-16","2023-06-19","20230614NY065022110A","36065NY0022110OCWWF","NY065022110A","quadrant",3,38.9,NA,14000,0.0792,NA,"Composite",0.55,"","WW-16817","Reported"
"2023-06-14","2023-06-16","2023-06-16","2023-06-19","20230614NY065036790A","36065NY0036790OCWWB","NY065036790A","quadrant",3,33.5,39.8,35400,0.012,NA,"Time-Weighted Composite",1.2,"","WW-16814","Reported"
"2023-06-14","2023-06-16","2023-06-16","2023-06-19","20230614NY123029726A","36123NY0029726YCWWB","NY123029726A","quadrant",3,36.3,6.04,11400,0.025,NA,"Time-Weighted Composite",1.29,"","WW-16800","Reported"
"2023-06-14","2023-06-16","2023-06-16","2023-06-19","20230614NY119026689A","36119NY0026689WCWWE","NY119026689A","quadrant",2,43.4,NA,117000,0.1154,NA,"Composite",67,"","WW-16836","Reported"
"2023-06-14","2023-06-15","2023-06-15","2023-06-19","20230614NY071026522A","36071NY0026522ORWW2","NY071026522A","quadrant",0,NA,NA,2950,0.0208,NA,"Time-Weighted Composite",1,"","WW-16785","Withheld"
"2023-06-14","","2023-06-20","2023-06-21","20230614NY059026450A","36059NY0026450NCWWH","NY059026450A","suny_stony_brook",NA,NA,12.97,208000,NA,NA,"",50.4,"","","Reported"
"2023-06-14","","2023-06-20","2023-06-21","20230614NY059026859A","36059NY0026859NCWWI","NY059026859A","suny_stony_brook",NA,NA,1.6,54300,NA,NA,"",62.2,"imputed","","Reported"
"2023-06-14","","2023-06-20","2023-06-21","20230614NY059026620A","36059NY0026620NCWWB","NY059026620A","suny_stony_brook",NA,NA,13.62,63600,NA,NA,"",2.8,"","","Reported"
"2023-06-14","","2023-06-20","2023-06-21","20230614NY103020061A","36103NY0020061SCWWY","NY103020061A","suny_stony_brook",NA,NA,3.9,371000,NA,NA,"",1.35,">capacity","","Reported"
"2023-06-14","","2023-06-20","2023-06-21","20230614NY103076988A","36103NY0076988SCWWN","NY103076988A","suny_stony_brook",NA,NA,1.07,50100,NA,NA,"",0.2,"imputed","","Reported"
"2023-06-14","","2023-06-20","2023-06-21","20230614NY103080683A","36103NY0080683SCWWM","NY103080683A","suny_stony_brook",NA,NA,3.85,739000,NA,NA,"",0.5,"imputed","","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY027025976A","36027NY0025976DCWWG","NY027025976A","quadrant",3,38.3,NA,9150,0.0863,NA,"Time-Weighted Composite",2.59,"","WW-16823","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY001025739A","36001NY0025739ACWWK","NY001025739A","quadrant",3,37.7,NA,34500,0.0815,NA,"Time-Weighted Composite",3.05,"","WW-16818","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY007024414C","36007NY0024414C003","NY007024414C","quadrant",3,40.2,NA,7250,0.0371,NA,"Time-Weighted Composite",4.91,"","WW-16792","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY007024414B","36007NY0024414C002","NY007024414B","quadrant",2,38.6,NA,14300,0.0492,NA,"Time-Weighted Composite",17.01,"","WW-16793","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY089236586A","36089NY0236586SLWWR","NY089236586A","quadrant",1,42.2,NA,3180,0.0269,NA,"Time-Weighted Composite",0.47,"","WW-16820","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY011021903A","36011NY0021903CCWW1","NY011021903A","quadrant",3,37.1,NA,9470,0.0566,NA,"Time-Weighted Composite",8.5,"","WW-16791","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY077031151A","36077NY0031151001","NY077031151A","quadrant",3,37.1,NA,76400,0.0148,NA,"Time-Weighted Composite",1.56,"","WW-16805","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY101021431A","36101NY0021431SCWW4","NY101021431A","quadrant",3,37.7,NA,48200,0.0061,NA,"Time-Weighted Composite",0.518,"","WW-16802","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY101023906A","36101NY0023906SCWW2","NY101023906A","quadrant",3,36.5,NA,19200,0.0215,NA,"Time-Weighted Composite",0.87,"","WW-16803","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY023027561A","36023NY0027561001","NY023027561A","quadrant",3,37.8,NA,17300,0.0526,NA,"Flow-Weighted Composite",4.217,"","WW-16789","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY083026034A","36083NY0026034RCWWB","NY083026034A","quadrant",3,35.5,9.62,32300,0.0324,NA,"Flow-Weighted Composite",2.511,">capacity","WW-16799","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY105024520A","36105NY0024520SCWWT","NY105024520A","quadrant",0,NA,NA,17900,0.0333,NA,"Time-Weighted Composite",1.884,"","WW-16824","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY033030376A","36033NY0030376FCWWC","NY033030376A","quadrant",3,36.7,NA,28900,0.0259,NA,"Composite",2.87,"","WW-16809","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY035026042A","36035NY0026042FCWWD","NY035026042A","quadrant",3,37.8,NA,57800,0.1401,NA,"Time-Weighted Composite",5.544,"","WW-16822","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY021022039A","36021NY0022039CCWWB","NY021022039A","quadrant",3,37.7,NA,10600,0.0358,NA,"Composite",2.4,"","WW-16815","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY051032328A","36051NY0032328LCWWC","NY051032328A","quadrant",1,38.4,NA,18600,0.0266,NA,"Time-Weighted Composite",0.732,"","WW-16797","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY057020290A","36057NY0020290MCWWE","NY057020290A","quadrant",1,43.8,NA,12300,0.0295,NA,"Time-Weighted Composite",8,"imputed","WW-16821","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY089029831A","36089NY0029831SLWWV","NY089029831A","quadrant",2,40.9,NA,22200,0.0301,NA,"Time-Weighted Composite",2.705,"","WW-16813","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY009027162A","36009NY0027162CCWWI","NY009027162A","quadrant",3,40.9,NA,10900,0.0161,NA,"Flow-Weighted Composite",3,"imputed","WW-16790","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY065025780B","36065NY0025780D018","NY065025780B","quadrant",0,NA,NA,43100,0.0194,NA,"Flow-Weighted Composite",14.4,"imputed","WW-16810","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY065025780C","36065NY0025780D019","NY065025780C","quadrant",3,39.5,NA,13400,0.0193,NA,"Flow-Weighted Composite",12.8,"imputed","WW-16811","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY117027171A","36117NY0027171WCWWJ","NY117027171A","quadrant",2,39.7,NA,3090,0.0407,NA,"Time-Weighted Composite",0.8,"","WW-16794","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY071026328A","36071NY0026328ORWW4","NY071026328A","quadrant",0,NA,NA,17700,0.0537,NA,"Time-Weighted Composite",5.1,"","WW-16827","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY071031518A","36071NY0031518ORWW6","NY071031518A","quadrant",3,39.8,NA,45400,0.1026,NA,"Grab",0.644,"","WW-16828","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY071026522A","36071NY0026522ORWW2","NY071026522A","quadrant",2,39,NA,154000,0.1671,NA,"Time-Weighted Composite",1,"imputed","WW-16829","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY071023680A","36071NY0023680ORWW3","NY071023680A","quadrant",3,41,NA,42500,0.0464,NA,"Time-Weighted Composite",0.677,"","WW-16830","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY071027901A","36071NY0027901ORWW5","NY071027901A","quadrant",3,36.2,6.37,74100,0.1722,NA,"Time-Weighted Composite",3.95,"","WW-16831","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY089020818A","36089NY0020818SLWWF","NY089020818A","quadrant",3,35.6,10.6,24300,0.0267,NA,"Time-Weighted Composite",1.11,"","WW-16808","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY087031895A","36087NY0031895RCWWF","NY087031895A","quadrant",3,40.8,NA,14100,0.0514,NA,"Time-Weighted Composite",19.17,"","WW-16825","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY093020516A","36093NY0020516SCWWB","NY093020516A","quadrant",3,38.8,NA,11500,0.0185,NA,"Time-Weighted Composite",11.03,"","WW-16812","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY097271942A","36097NY0271942SCWWA","NY097271942A","quadrant",3,37.8,NA,24200,0.0183,NA,"Composite",0.6,"imputed","WW-16801","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY099033308A","36099NY0033308SCWWB","NY099033308A","quadrant",3,37.1,NA,8280,0.0451,NA,"Time-Weighted Composite",1.8,"","WW-16796","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY055021610A","36055NY0021610MCWWD","NY055021610A","quadrant",3,39.1,NA,256,0.0105,NA,"Flow-Weighted Composite",3.14,"","WW-16798","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY113029050A","36113NY0029050001","NY113029050A","quadrant",3,31.8,131,21900,0.0139,NA,"Time-Weighted Composite",3.51,"","WW-16806","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY115183695A","36115NY0183695WCWWC","NY115183695A","quadrant",3,36.1,9.05,37700,0.0953,NA,"Time-Weighted Composite",1.8,"","WW-16819","Reported"
"2023-06-15","2023-06-16","2023-06-16","2023-06-19","20230615NY087028533A","36087NY0028533RCWWC","NY087028533A","quadrant",3,42.8,NA,17300,0.0707,NA,"Time-Weighted Composite",3.45,"","WW-16826","Reported"
"2023-06-15","2023-06-16","2023-06-19","2023-06-19","20230615NY069023531A","36069NY0023531OCWWJ","NY069023531A","quadrant",0,NA,NA,116000,1e-04,NA,"Time-Weighted Composite",1.8,"imputed","WW-16795R","Withheld"
"2023-06-15","","2023-06-16","2023-06-19","20230615NY029027693A","36029NY0027693ECWWW","NY029027693A","suny_buffalo",3,NA,529.6364108,5202862.243,11,NA,"",NA,"","","Reported"
"2023-06-15","","2023-06-16","2023-06-19","20230615NY029028436A","36029NY0028436ECWWP","NY029028436A","suny_buffalo",0,NA,0,1996836.982,3,NA,"",2.3,"imputed","","Reported"
"2023-06-15","","2023-06-16","2023-06-19","20230615NY029025950B","36029NY0025950E020","NY029025950B","suny_buffalo",3,NA,1613.328056,3762269.076,4,NA,"",NA,"","","Reported"
"2023-06-15","","2023-06-16","2023-06-19","20230615NY029022543A","36029NY0022543E026","NY029022543A","suny_buffalo",0,NA,0,790419.3942,1,NA,"",5.9,"imputed","","Reported"
"2023-06-15","","2023-06-16","2023-06-19","20230615NY029095401A","36029NY0095401E024","NY029095401A","suny_buffalo",3,NA,453.7157332,2321217.678,3,NA,"",19.3,"imputed","","Reported"
"2023-06-15","","2023-06-16","2023-06-19","20230615NY029026395C","36029NY0026395E021","NY029026395C","suny_buffalo",3,NA,1298.386014,2969376.546,4,NA,"",2.81,"imputed","","Reported"
"2023-06-15","","2023-06-16","2023-06-19","20230615NY029026395B","36029NY0026395E022","NY029026395B","suny_buffalo",3,NA,917.4100294,3483308.671,5,NA,"",13.87,"imputed","","Reported"
